
mutant: step time 69.6319; mutant: etime 69.5149; index 2
mutant: step time 82.3916; mutant: etime 83.307; index 0
mutant: step time 82.4094; mutant: etime 83.4456; index 1
mutant: step time 82.4628; mutant: etime 83.5149; index 2
mutant: step time 82.534; mutant: etime 83.7228; index 3
mutant: step time 82.5117; mutant: etime 84; index 4
mutant: step time 82.534; mutant: etime 83.9134; index 5
mutant: step time 82.5696; mutant: etime 83.307; index 0
mutant: step time 82.5874; mutant: etime 83.4456; index 1
mutant: step time 82.6408; mutant: etime 83.5149; index 2
mutant: step time 82.712; mutant: etime 83.7228; index 3
mutant: step time 82.6897; mutant: etime 84; index 4
mutant: step time 82.712; mutant: etime 83.9134; index 5
mutant: step time 82.7476; mutant: etime 83.307; index 0
mutant: step time 82.7654; mutant: etime 83.4456; index 1
mutant: step time 82.8188; mutant: etime 83.5149; index 2
mutant: step time 82.89; mutant: etime 83.7228; index 3
mutant: step time 82.8677; mutant: etime 84; index 4
mutant: step time 82.89; mutant: etime 83.9134; index 5
mutant: step time 82.9256; mutant: etime 83.307; index 0
mutant: step time 82.9434; mutant: etime 83.4456; index 1
mutant: step time 82.9968; mutant: etime 83.5149; index 2
mutant: step time 83.068; mutant: etime 83.7228; index 3
mutant: step time 83.0457; mutant: etime 84; index 4
mutant: step time 83.068; mutant: etime 83.9134; index 5
mutant: step time 83.1036; mutant: etime 83.307; index 0
mutant: step time 83.1214; mutant: etime 83.4456; index 1
mutant: step time 83.1748; mutant: etime 83.5149; index 2
mutant: step time 83.2459; mutant: etime 83.7228; index 3
mutant: step time 83.2237; mutant: etime 84; index 4
mutant: step time 83.2459; mutant: etime 83.9134; index 5
mutant: step time 83.2815; mutant: etime 83.307; index 0
mutant: step time 83.2993; mutant: etime 83.4456; index 1
mutant: step time 83.3527; mutant: etime 83.5149; index 2
mutant: step time 83.4239; mutant: etime 83.7228; index 3
mutant: step time 83.4017; mutant: etime 84; index 4
mutant: step time 83.4239; mutant: etime 83.9134; index 5
mutant: step time 83.4595; mutant: etime 83.307; index 0
mutant: step time 83.4773; mutant: etime 83.4456; index 1
mutant: step time 83.5307; mutant: etime 83.5149; index 2
mutant: step time 83.6019; mutant: etime 83.7228; index 3
mutant: step time 83.5797; mutant: etime 84; index 4
mutant: step time 83.6019; mutant: etime 83.9134; index 5
mutant: step time 83.6375; mutant: etime 83.307; index 0
mutant: step time 83.6553; mutant: etime 83.4456; index 1
mutant: step time 83.7087; mutant: etime 83.5149; index 2
mutant: step time 83.7799; mutant: etime 83.7228; index 3
mutant: step time 83.7577; mutant: etime 84; index 4
mutant: step time 83.7799; mutant: etime 83.9134; index 5
mutant: step time 83.8155; mutant: etime 83.307; index 0
mutant: step time 83.8333; mutant: etime 83.4456; index 1
mutant: step time 83.8867; mutant: etime 83.5149; index 2
mutant: step time 83.9579; mutant: etime 83.7228; index 3
mutant: step time 83.9357; mutant: etime 84; index 4
mutant: step time 83.9579; mutant: etime 83.9134; index 5
mutant: step time 83.9663; mutant: etime 83.307; index 0
mutant: step time 83.9705; mutant: etime 83.4456; index 1
mutant: step time 83.9832; mutant: etime 83.5149; index 2
mutant: step time 84; mutant: etime 83.7228; index 3
mutant: step time 83.9947; mutant: etime 84; index 4
mutant: step time 84; mutant: etime 83.9134; index 5
mutant: step time 84.036; mutant: etime 85.307; index 0
mutant: step time 84.054; mutant: etime 85.4456; index 1
mutant: step time 84.1081; mutant: etime 85.5149; index 2
mutant: step time 84.1801; mutant: etime 85.7228; index 3
mutant: step time 84.1576; mutant: etime 86; index 4
mutant: step time 84.1801; mutant: etime 85.9134; index 5
mutant: step time 84.2162; mutant: etime 85.307; index 0
mutant: step time 84.2342; mutant: etime 85.4456; index 1
mutant: step time 84.2882; mutant: etime 85.5149; index 2
mutant: step time 84.3603; mutant: etime 85.7228; index 3
mutant: step time 84.3378; mutant: etime 86; index 4
mutant: step time 84.3603; mutant: etime 85.9134; index 5
mutant: step time 84.3979; mutant: etime 85.307; index 0
mutant: step time 84.4167; mutant: etime 85.4456; index 1
mutant: step time 84.4731; mutant: etime 85.5149; index 2
mutant: step time 84.5482; mutant: etime 85.7228; index 3
mutant: step time 84.5247; mutant: etime 86; index 4
mutant: step time 84.5482; mutant: etime 85.9134; index 5
mutant: step time 84.5869; mutant: etime 85.307; index 0
mutant: step time 84.6062; mutant: etime 85.4456; index 1
mutant: step time 84.6642; mutant: etime 85.5149; index 2
mutant: step time 84.7415; mutant: etime 85.7228; index 3
mutant: step time 84.7174; mutant: etime 86; index 4
mutant: step time 84.7415; mutant: etime 85.9134; index 5
mutant: step time 84.7809; mutant: etime 85.307; index 0
mutant: step time 84.8006; mutant: etime 85.4456; index 1
mutant: step time 84.8596; mutant: etime 85.5149; index 2
mutant: step time 84.9383; mutant: etime 85.7228; index 3
mutant: step time 84.9137; mutant: etime 86; index 4
mutant: step time 84.9383; mutant: etime 85.9134; index 5
mutant: step time 84.9776; mutant: etime 85.307; index 0
mutant: step time 84.9973; mutant: etime 85.4456; index 1
mutant: step time 85.0563; mutant: etime 85.5149; index 2
mutant: step time 85.135; mutant: etime 85.7228; index 3
mutant: step time 85.1104; mutant: etime 86; index 4
mutant: step time 85.135; mutant: etime 85.9134; index 5
mutant: step time 85.1743; mutant: etime 85.307; index 0
mutant: step time 85.194; mutant: etime 85.4456; index 1
mutant: step time 85.253; mutant: etime 85.5149; index 2
mutant: step time 85.3317; mutant: etime 85.7228; index 3
mutant: step time 85.3071; mutant: etime 86; index 4
mutant: step time 85.3317; mutant: etime 85.9134; index 5
mutant: step time 85.371; mutant: etime 85.307; index 0
mutant: step time 85.3907; mutant: etime 85.4456; index 1
mutant: step time 85.4497; mutant: etime 85.5149; index 2
mutant: step time 85.5284; mutant: etime 85.7228; index 3
mutant: step time 85.5038; mutant: etime 86; index 4
mutant: step time 85.5284; mutant: etime 85.9134; index 5
mutant: step time 85.5678; mutant: etime 85.307; index 0
mutant: step time 85.5874; mutant: etime 85.4456; index 1
mutant: step time 85.6465; mutant: etime 85.5149; index 2
mutant: step time 85.7251; mutant: etime 85.7228; index 3
mutant: step time 85.7006; mutant: etime 86; index 4
mutant: step time 85.7251; mutant: etime 85.9134; index 5
mutant: step time 85.7645; mutant: etime 85.307; index 0
mutant: step time 85.7842; mutant: etime 85.4456; index 1
mutant: step time 85.8432; mutant: etime 85.5149; index 2
mutant: step time 85.9219; mutant: etime 85.7228; index 3
mutant: step time 85.8973; mutant: etime 86; index 4
mutant: step time 85.9219; mutant: etime 85.9134; index 5
mutant: step time 85.9375; mutant: etime 85.307; index 0
mutant: step time 85.9453; mutant: etime 85.4456; index 1
mutant: step time 85.9687; mutant: etime 85.5149; index 2
mutant: step time 86; mutant: etime 85.7228; index 3
mutant: step time 85.9902; mutant: etime 86; index 4
mutant: step time 86; mutant: etime 85.9134; index 5
mutant: step time 86.0393; mutant: etime 87.336; index 0
mutant: step time 86.059; mutant: etime 87.4688; index 1
mutant: step time 86.118; mutant: etime 87.5352; index 2
mutant: step time 86.1967; mutant: etime 87.7344; index 3
mutant: step time 86.1721; mutant: etime 88; index 4
mutant: step time 86.1967; mutant: etime 87.917; index 5
mutant: step time 86.2361; mutant: etime 87.336; index 0
mutant: step time 86.2557; mutant: etime 87.4688; index 1
mutant: step time 86.3148; mutant: etime 87.5352; index 2
mutant: step time 86.3934; mutant: etime 87.7344; index 3
mutant: step time 86.3689; mutant: etime 88; index 4
mutant: step time 86.3934; mutant: etime 87.917; index 5
mutant: step time 86.4354; mutant: etime 87.336; index 0
mutant: step time 86.4563; mutant: etime 87.4688; index 1
mutant: step time 86.5192; mutant: etime 87.5352; index 2
mutant: step time 86.6031; mutant: etime 87.7344; index 3
mutant: step time 86.5769; mutant: etime 88; index 4
mutant: step time 86.6031; mutant: etime 87.917; index 5
mutant: step time 86.6473; mutant: etime 87.336; index 0
mutant: step time 86.6694; mutant: etime 87.4688; index 1
mutant: step time 86.7357; mutant: etime 87.5352; index 2
mutant: step time 86.8241; mutant: etime 87.7344; index 3
mutant: step time 86.7965; mutant: etime 88; index 4
mutant: step time 86.8241; mutant: etime 87.917; index 5
mutant: step time 86.8703; mutant: etime 87.336; index 0
mutant: step time 86.8934; mutant: etime 87.4688; index 1
mutant: step time 86.9627; mutant: etime 87.5352; index 2
mutant: step time 87.0552; mutant: etime 87.7344; index 3
mutant: step time 87.0263; mutant: etime 88; index 4
mutant: step time 87.0552; mutant: etime 87.917; index 5
mutant: step time 87.1029; mutant: etime 87.336; index 0
mutant: step time 87.1268; mutant: etime 87.4688; index 1
mutant: step time 87.1985; mutant: etime 87.5352; index 2
mutant: step time 87.294; mutant: etime 87.7344; index 3
mutant: step time 87.2642; mutant: etime 88; index 4
mutant: step time 87.294; mutant: etime 87.917; index 5
mutant: step time 87.3427; mutant: etime 87.336; index 0
mutant: step time 87.367; mutant: etime 87.4688; index 1
mutant: step time 87.4399; mutant: etime 87.5352; index 2
mutant: step time 87.5372; mutant: etime 87.7344; index 3
mutant: step time 87.5068; mutant: etime 88; index 4
mutant: step time 87.5372; mutant: etime 87.917; index 5
mutant: step time 87.5858; mutant: etime 87.336; index 0
mutant: step time 87.6102; mutant: etime 87.4688; index 1
mutant: step time 87.6831; mutant: etime 87.5352; index 2
mutant: step time 87.7804; mutant: etime 87.7344; index 3
mutant: step time 87.75; mutant: etime 88; index 4
mutant: step time 87.7804; mutant: etime 87.917; index 5
mutant: step time 87.8243; mutant: etime 87.336; index 0
mutant: step time 87.8463; mutant: etime 87.4688; index 1
mutant: step time 87.9122; mutant: etime 87.5352; index 2
mutant: step time 88; mutant: etime 87.7344; index 3
mutant: step time 87.9726; mutant: etime 88; index 4
mutant: step time 88; mutant: etime 87.917; index 5
mutant: step time 88.0486; mutant: etime 89.3977; index 0
mutant: step time 88.073; mutant: etime 89.5182; index 1
mutant: step time 88.1459; mutant: etime 89.5784; index 2
mutant: step time 88.2432; mutant: etime 89.7591; index 3
mutant: step time 88.2128; mutant: etime 90; index 4
mutant: step time 88.2432; mutant: etime 89.9247; index 5
mutant: step time 88.2918; mutant: etime 89.3977; index 0
mutant: step time 88.3161; mutant: etime 89.5182; index 1
mutant: step time 88.3891; mutant: etime 89.5784; index 2
mutant: step time 88.4863; mutant: etime 89.7591; index 3
mutant: step time 88.4559; mutant: etime 90; index 4
mutant: step time 88.4863; mutant: etime 89.9247; index 5
mutant: step time 88.5379; mutant: etime 89.3977; index 0
mutant: step time 88.5636; mutant: etime 89.5182; index 1
mutant: step time 88.6409; mutant: etime 89.5784; index 2
mutant: step time 88.744; mutant: etime 89.7591; index 3
mutant: step time 88.7118; mutant: etime 90; index 4
mutant: step time 88.744; mutant: etime 89.9247; index 5
mutant: step time 88.7979; mutant: etime 89.3977; index 0
mutant: step time 88.8249; mutant: etime 89.5182; index 1
mutant: step time 88.9057; mutant: etime 89.5784; index 2
mutant: step time 89.0136; mutant: etime 89.7591; index 3
mutant: step time 88.9799; mutant: etime 90; index 4
mutant: step time 89.0136; mutant: etime 89.9247; index 5
mutant: step time 89.0694; mutant: etime 89.3977; index 0
mutant: step time 89.0973; mutant: etime 89.5182; index 1
mutant: step time 89.1811; mutant: etime 89.5784; index 2
mutant: step time 89.2928; mutant: etime 89.7591; index 3
mutant: step time 89.2579; mutant: etime 90; index 4
mutant: step time 89.2928; mutant: etime 89.9247; index 5
mutant: step time 89.3502; mutant: etime 89.3977; index 0
mutant: step time 89.379; mutant: etime 89.5182; index 1
mutant: step time 89.4651; mutant: etime 89.5784; index 2
mutant: step time 89.58; mutant: etime 89.7591; index 3
mutant: step time 89.5441; mutant: etime 90; index 4
mutant: step time 89.58; mutant: etime 89.9247; index 5
mutant: step time 89.6388; mutant: etime 89.3977; index 0
mutant: step time 89.6682; mutant: etime 89.5182; index 1
mutant: step time 89.7564; mutant: etime 89.5784; index 2
mutant: step time 89.8739; mutant: etime 89.7591; index 3
mutant: step time 89.8372; mutant: etime 90; index 4
mutant: step time 89.8739; mutant: etime 89.9247; index 5
mutant: step time 89.8991; mutant: etime 89.3977; index 0
mutant: step time 89.9117; mutant: etime 89.5182; index 1
mutant: step time 89.9496; mutant: etime 89.5784; index 2
mutant: step time 90; mutant: etime 89.7591; index 3
mutant: step time 89.9842; mutant: etime 90; index 4
mutant: step time 90; mutant: etime 89.9247; index 5
mutant: step time 90.06; mutant: etime 91.3977; index 0
mutant: step time 90.0899; mutant: etime 91.5182; index 1
mutant: step time 90.1799; mutant: etime 91.5784; index 2
mutant: step time 90.2998; mutant: etime 91.7591; index 3
mutant: step time 90.2623; mutant: etime 92; index 4
mutant: step time 90.2998; mutant: etime 91.9247; index 5
mutant: step time 90.3597; mutant: etime 91.3977; index 0
mutant: step time 90.3897; mutant: etime 91.5182; index 1
mutant: step time 90.4797; mutant: etime 91.5784; index 2
mutant: step time 90.5996; mutant: etime 91.7591; index 3
mutant: step time 90.5621; mutant: etime 92; index 4
mutant: step time 90.5996; mutant: etime 91.9247; index 5
mutant: step time 90.6636; mutant: etime 91.3977; index 0
mutant: step time 90.6955; mutant: etime 91.5182; index 1
mutant: step time 90.7915; mutant: etime 91.5784; index 2
mutant: step time 90.9195; mutant: etime 91.7591; index 3
mutant: step time 90.8795; mutant: etime 92; index 4
mutant: step time 90.9195; mutant: etime 91.9247; index 5
mutant: step time 90.9872; mutant: etime 91.3977; index 0
mutant: step time 91.021; mutant: etime 91.5182; index 1
mutant: step time 91.1226; mutant: etime 91.5784; index 2
mutant: step time 91.258; mutant: etime 91.7591; index 3
mutant: step time 91.2157; mutant: etime 92; index 4
mutant: step time 91.258; mutant: etime 91.9247; index 5
mutant: step time 91.3291; mutant: etime 91.3977; index 0
mutant: step time 91.3647; mutant: etime 91.5182; index 1
mutant: step time 91.4713; mutant: etime 91.5784; index 2
mutant: step time 91.6136; mutant: etime 91.7591; index 3
mutant: step time 91.5692; mutant: etime 92; index 4
mutant: step time 91.6136; mutant: etime 91.9247; index 5
mutant: step time 91.688; mutant: etime 91.3977; index 0
mutant: step time 91.7252; mutant: etime 91.5182; index 1
mutant: step time 91.8367; mutant: etime 91.5784; index 2
mutant: step time 91.9854; mutant: etime 91.7591; index 3
mutant: step time 91.939; mutant: etime 92; index 4
mutant: step time 91.9854; mutant: etime 91.9247; index 5
mutant: step time 91.9884; mutant: etime 91.3977; index 0
mutant: step time 91.9898; mutant: etime 91.5182; index 1
mutant: step time 91.9942; mutant: etime 91.5784; index 2
mutant: step time 92; mutant: etime 91.7591; index 3
mutant: step time 91.9982; mutant: etime 92; index 4
mutant: step time 92; mutant: etime 91.9247; index 5
mutant: step time 92.0775; mutant: etime 93.3977; index 0
mutant: step time 92.1162; mutant: etime 93.5182; index 1
mutant: step time 92.2324; mutant: etime 93.5784; index 2
mutant: step time 92.3874; mutant: etime 93.7591; index 3
mutant: step time 92.3389; mutant: etime 94; index 4
mutant: step time 92.3874; mutant: etime 93.9247; index 5
mutant: step time 92.4648; mutant: etime 93.3977; index 0
mutant: step time 92.5036; mutant: etime 93.5182; index 1
mutant: step time 92.6198; mutant: etime 93.5784; index 2
mutant: step time 92.7747; mutant: etime 93.7591; index 3
mutant: step time 92.7263; mutant: etime 94; index 4
mutant: step time 92.7747; mutant: etime 93.9247; index 5
mutant: step time 92.8536; mutant: etime 93.3977; index 0
mutant: step time 92.893; mutant: etime 93.5182; index 1
mutant: step time 93.0113; mutant: etime 93.5784; index 2
mutant: step time 93.1691; mutant: etime 93.7591; index 3
mutant: step time 93.1198; mutant: etime 94; index 4
mutant: step time 93.1691; mutant: etime 93.9247; index 5
mutant: step time 93.2493; mutant: etime 93.3977; index 0
mutant: step time 93.2894; mutant: etime 93.5182; index 1
mutant: step time 93.4096; mutant: etime 93.5784; index 2
mutant: step time 93.57; mutant: etime 93.7591; index 3
mutant: step time 93.5199; mutant: etime 94; index 4
mutant: step time 93.57; mutant: etime 93.9247; index 5
mutant: step time 93.6516; mutant: etime 93.3977; index 0
mutant: step time 93.6924; mutant: etime 93.5182; index 1
mutant: step time 93.8149; mutant: etime 93.5784; index 2
mutant: step time 93.9781; mutant: etime 93.7591; index 3
mutant: step time 93.9271; mutant: etime 94; index 4
mutant: step time 93.9781; mutant: etime 93.9247; index 5
mutant: step time 93.9825; mutant: etime 93.3977; index 0
mutant: step time 93.9847; mutant: etime 93.5182; index 1
mutant: step time 93.9912; mutant: etime 93.5784; index 2
mutant: step time 94; mutant: etime 93.7591; index 3
mutant: step time 93.9973; mutant: etime 94; index 4
mutant: step time 94; mutant: etime 93.9247; index 5
mutant: step time 94.0832; mutant: etime 95.3977; index 0
mutant: step time 94.1248; mutant: etime 95.5182; index 1
mutant: step time 94.2496; mutant: etime 95.5784; index 2
mutant: step time 94.416; mutant: etime 95.7591; index 3
mutant: step time 94.364; mutant: etime 96; index 4
mutant: step time 94.416; mutant: etime 95.9247; index 5
mutant: step time 94.0722; mutant: etime 95.3977; index 0
mutant: step time 94.1083; mutant: etime 95.5182; index 1
mutant: step time 94.2166; mutant: etime 95.5784; index 2
mutant: step time 94.361; mutant: etime 95.7591; index 3
mutant: step time 94.3158; mutant: etime 96; index 4
mutant: step time 94.361; mutant: etime 95.9247; index 5
mutant: step time 94.4332; mutant: etime 95.3977; index 0
mutant: step time 94.4693; mutant: etime 95.5182; index 1
mutant: step time 94.5775; mutant: etime 95.5784; index 2
mutant: step time 94.7219; mutant: etime 95.7591; index 3
mutant: step time 94.6768; mutant: etime 96; index 4
mutant: step time 94.7219; mutant: etime 95.9247; index 5
mutant: step time 94.7941; mutant: etime 95.3977; index 0
mutant: step time 94.8302; mutant: etime 95.5182; index 1
mutant: step time 94.9385; mutant: etime 95.5784; index 2
mutant: step time 95.0829; mutant: etime 95.7591; index 3
mutant: step time 95.0378; mutant: etime 96; index 4
mutant: step time 95.0829; mutant: etime 95.9247; index 5
mutant: step time 95.1551; mutant: etime 95.3977; index 0
mutant: step time 95.1912; mutant: etime 95.5182; index 1
mutant: step time 95.2995; mutant: etime 95.5784; index 2
mutant: step time 95.4438; mutant: etime 95.7591; index 3
mutant: step time 95.3987; mutant: etime 96; index 4
mutant: step time 95.4438; mutant: etime 95.9247; index 5
mutant: step time 95.516; mutant: etime 95.3977; index 0
mutant: step time 95.5521; mutant: etime 95.5182; index 1
mutant: step time 95.6604; mutant: etime 95.5784; index 2
mutant: step time 95.8048; mutant: etime 95.7591; index 3
mutant: step time 95.7597; mutant: etime 96; index 4
mutant: step time 95.8048; mutant: etime 95.9247; index 5
mutant: step time 95.8438; mutant: etime 95.3977; index 0
mutant: step time 95.8634; mutant: etime 95.5182; index 1
mutant: step time 95.9219; mutant: etime 95.5784; index 2
mutant: step time 96; mutant: etime 95.7591; index 3
mutant: step time 95.9756; mutant: etime 96; index 4
mutant: step time 96; mutant: etime 95.9247; index 5
mutant: step time 96.0722; mutant: etime 97.3977; index 0
mutant: step time 96.1083; mutant: etime 97.5182; index 1
mutant: step time 96.2166; mutant: etime 97.5784; index 2
mutant: step time 96.361; mutant: etime 97.7591; index 3
mutant: step time 96.3158; mutant: etime 98; index 4
mutant: step time 96.361; mutant: etime 97.9247; index 5
mutant: step time 96.4332; mutant: etime 97.3977; index 0
mutant: step time 96.4693; mutant: etime 97.5182; index 1
mutant: step time 96.5775; mutant: etime 97.5784; index 2
mutant: step time 96.7219; mutant: etime 97.7591; index 3
mutant: step time 96.6768; mutant: etime 98; index 4
mutant: step time 96.7219; mutant: etime 97.9247; index 5
mutant: step time 96.8015; mutant: etime 97.3977; index 0
mutant: step time 96.8413; mutant: etime 97.5182; index 1
mutant: step time 96.9608; mutant: etime 97.5784; index 2
mutant: step time 97.12; mutant: etime 97.7591; index 3
mutant: step time 97.0702; mutant: etime 98; index 4
mutant: step time 97.12; mutant: etime 97.9247; index 5
mutant: step time 97.2046; mutant: etime 97.3977; index 0
mutant: step time 97.247; mutant: etime 97.5182; index 1
mutant: step time 97.3739; mutant: etime 97.5784; index 2
mutant: step time 97.5432; mutant: etime 97.7591; index 3
mutant: step time 97.4903; mutant: etime 98; index 4
mutant: step time 97.5432; mutant: etime 97.9247; index 5
mutant: step time 97.6319; mutant: etime 97.3977; index 0
mutant: step time 97.6763; mutant: etime 97.5182; index 1
mutant: step time 97.8093; mutant: etime 97.5784; index 2
mutant: step time 97.9868; mutant: etime 97.7591; index 3
mutant: step time 97.9313; mutant: etime 98; index 4
mutant: step time 97.9868; mutant: etime 97.9247; index 5
mutant: step time 97.9894; mutant: etime 97.3977; index 0
mutant: step time 97.9907; mutant: etime 97.5182; index 1
mutant: step time 97.9947; mutant: etime 97.5784; index 2
mutant: step time 98; mutant: etime 97.7591; index 3
mutant: step time 97.9983; mutant: etime 98; index 4
mutant: step time 98; mutant: etime 97.9247; index 5
mutant: step time 98.0937; mutant: etime 99.3977; index 0
mutant: step time 98.1405; mutant: etime 99.5182; index 1
mutant: step time 98.2811; mutant: etime 99.5784; index 2
mutant: step time 98.4685; mutant: etime 99.7591; index 3
mutant: step time 98.4099; mutant: etime 100; index 4
mutant: step time 98.4685; mutant: etime 99.9247; index 5
mutant: step time 98.5647; mutant: etime 99.3977; index 0
mutant: step time 98.6128; mutant: etime 99.5182; index 1
mutant: step time 98.7572; mutant: etime 99.5784; index 2
mutant: step time 98.9497; mutant: etime 99.7591; index 3
mutant: step time 98.8895; mutant: etime 100; index 4
mutant: step time 98.9497; mutant: etime 99.9247; index 5
mutant: step time 99.0559; mutant: etime 99.3977; index 0
mutant: step time 99.1091; mutant: etime 99.5182; index 1
mutant: step time 99.2685; mutant: etime 99.5784; index 2
mutant: step time 99.481; mutant: etime 99.7591; index 3
mutant: step time 99.4146; mutant: etime 100; index 4
mutant: step time 99.481; mutant: etime 99.9247; index 5
mutant: step time 99.5848; mutant: etime 99.3977; index 0
mutant: step time 99.6367; mutant: etime 99.5182; index 1
mutant: step time 99.7924; mutant: etime 99.5784; index 2
mutant: step time 100; mutant: etime 99.7591; index 3
mutant: step time 99.9351; mutant: etime 100; index 4
mutant: step time 100; mutant: etime 99.9247; index 5
mutant: step time 100.117; mutant: etime 101.398; index 0
mutant: step time 100.176; mutant: etime 101.518; index 1
mutant: step time 100.352; mutant: etime 101.578; index 2
mutant: step time 100.587; mutant: etime 101.759; index 3
mutant: step time 100.513; mutant: etime 102; index 4
mutant: step time 100.587; mutant: etime 101.925; index 5
mutant: step time 100.704; mutant: etime 101.398; index 0
mutant: step time 100.763; mutant: etime 101.518; index 1
mutant: step time 100.939; mutant: etime 101.578; index 2
mutant: step time 101.174; mutant: etime 101.759; index 3
mutant: step time 101.1; mutant: etime 102; index 4
mutant: step time 101.174; mutant: etime 101.925; index 5
mutant: step time 101.298; mutant: etime 101.398; index 0
mutant: step time 101.36; mutant: etime 101.518; index 1
mutant: step time 101.546; mutant: etime 101.578; index 2
mutant: step time 101.795; mutant: etime 101.759; index 3
mutant: step time 101.717; mutant: etime 102; index 4
mutant: step time 101.795; mutant: etime 101.925; index 5
mutant: step time 101.836; mutant: etime 101.398; index 0
mutant: step time 101.856; mutant: etime 101.518; index 1
mutant: step time 101.918; mutant: etime 101.578; index 2
mutant: step time 102; mutant: etime 101.759; index 3
mutant: step time 101.974; mutant: etime 102; index 4
mutant: step time 102; mutant: etime 101.925; index 5
mutant: step time 102.126; mutant: etime 103.398; index 0
mutant: step time 102.189; mutant: etime 103.518; index 1
mutant: step time 102.378; mutant: etime 103.578; index 2
mutant: step time 102.63; mutant: etime 103.759; index 3
mutant: step time 102.551; mutant: etime 104; index 4
mutant: step time 102.63; mutant: etime 103.925; index 5
mutant: step time 102.756; mutant: etime 103.398; index 0
mutant: step time 102.819; mutant: etime 103.518; index 1
mutant: step time 103.008; mutant: etime 103.578; index 2
mutant: step time 103.261; mutant: etime 103.759; index 3
mutant: step time 103.182; mutant: etime 104; index 4
mutant: step time 103.261; mutant: etime 103.925; index 5
mutant: step time 103.388; mutant: etime 103.398; index 0
mutant: step time 103.452; mutant: etime 103.518; index 1
mutant: step time 103.643; mutant: etime 103.578; index 2
mutant: step time 103.898; mutant: etime 103.759; index 3
mutant: step time 103.818; mutant: etime 104; index 4
mutant: step time 103.898; mutant: etime 103.925; index 5
mutant: step time 103.918; mutant: etime 103.398; index 0
mutant: step time 103.929; mutant: etime 103.518; index 1
mutant: step time 103.959; mutant: etime 103.578; index 2
mutant: step time 104; mutant: etime 103.759; index 3
mutant: step time 103.987; mutant: etime 104; index 4
mutant: step time 104; mutant: etime 103.925; index 5
mutant: step time 104.128; mutant: etime 104; index 0
mutant: step time 104.191; mutant: etime 104.264; index 1
mutant: step time 104.383; mutant: etime 104.396; index 2
mutant: step time 104.638; mutant: etime 104.792; index 3
mutant: step time 104.558; mutant: etime 105.32; index 4
mutant: step time 104.638; mutant: etime 105.155; index 5
mutant: step time 104.107; mutant: etime 104; index 0
mutant: step time 104.161; mutant: etime 104.264; index 1
mutant: step time 104.322; mutant: etime 104.396; index 2
mutant: step time 104.537; mutant: etime 104.792; index 3
mutant: step time 104.47; mutant: etime 105.32; index 4
mutant: step time 104.537; mutant: etime 105.155; index 5
mutant: step time 104.094; mutant: etime 104; index 0
mutant: step time 104.141; mutant: etime 104.264; index 1
mutant: step time 104.282; mutant: etime 104.396; index 2
mutant: step time 104.47; mutant: etime 104.792; index 3
mutant: step time 104.411; mutant: etime 105.32; index 4
mutant: step time 104.47; mutant: etime 105.155; index 5
mutant: step time 104.563; mutant: etime 104; index 0
mutant: step time 104.61; mutant: etime 104.264; index 1
mutant: step time 104.751; mutant: etime 104.396; index 2
mutant: step time 104.939; mutant: etime 104.792; index 3
mutant: step time 104.88; mutant: etime 105.32; index 4
mutant: step time 104.939; mutant: etime 105.155; index 5
mutant: step time 105.015; mutant: etime 104; index 0
mutant: step time 105.053; mutant: etime 104.264; index 1
mutant: step time 105.168; mutant: etime 104.396; index 2
mutant: step time 105.32; mutant: etime 104.792; index 3
mutant: step time 105.272; mutant: etime 105.32; index 4
mutant: step time 105.32; mutant: etime 105.155; index 5
