"PAR","Tair","VPD","Tleaf_pm","dTleaf","E_off","E_on","dE","A_off","A_on","dA","relA_pct","gs_off","gs_on","dgs","profit_off","profit_on"
2000,25,2,46.8557676903029,21.8557676903029,7.98555596321626e-05,2.41038858017711e-06,-7.74451710519855e-05,18.4498050232112,0.452325591510868,-17.9974794317003,-97.548344869001,0.134404368095808,0.00405690919300222,-0.130347458902806,11.505318715043,0.00490447936912314
200,35,2,35.4155902598761,0.415590259876062,1.25500293620484e-05,1.29619635765377e-05,4.11934214489262e-07,3.57077530185155,3.57098830892176,0.000213007070207549,0.00596528910954153,0.0211228720174242,0.0218161957891253,0.000693323771701088,1.82461361300955,1.76858992860493
500,35,2,34.5565501050404,-0.443449894959571,2.75182038931499e-05,7.98555596321626e-05,5.23373557390128e-05,7.09945624468695,9.89846306323134,2.79900681854439,39.4256506706284,0.0463157082916589,0.134404368095808,0.0880886598041493,3.43315007664558,2.9539767550631
1000,35,2,45.2458260742653,10.2458260742653,3.8367531664798e-05,3.60612189082732e-06,-3.47614097739707e-05,8.55051878620764,0.725573196865647,-7.82494558934199,-91.5142786653363,0.064576140628863,0.00606944007713018,-0.0585067005517328,3.77724789310127,0.1443145527378
2000,35,2,57.011257114695,22.011257114695,7.98555596321626e-05,2.05845863715526e-09,-7.98535011735255e-05,10.8914289456847,0.000137312532527842,-10.8912916331522,-99.9987392606313,0.134404368095808,3.46457821662778e-06,-0.134400903517592,3.94694263751651,-0.211443744453553
200,40,2,40.6615541802401,0.661554180240067,9.00477268146849e-06,9.15230050433591e-06,1.47527822867423e-07,2.30415690125566,2.176828497398,-0.127328403857665,-5.52603009752837,0.0151558737760284,0.0154041768860483,0.000248303110019908,1.03914678720973,0.892063022330243
500,40,2,44.4294146427165,4.42941464271647,1.06218888042431e-05,4.38118901084195e-06,-6.24069979340114e-06,2.65521003178586,0.910327154272826,-1.74488287751303,-65.7154370699424,0.0178776313044989,0.0073739504578382,-0.0105036808466607,1.1719538895124,0.237747534334941
1000,40,2,50.4230245355696,10.4230245355696,1.07464279830755e-05,8.61546859322604e-07,-9.88488112375285e-06,2.68326389860514,0.135515812693181,-2.54774808591196,-94.9495905802025,0.0180872423786839,0.00145006386212269,-0.0166371785165612,1.18308176187589,-0.153661223999041
2000,40,2,62.011257114695,22.011257114695,1.07865547058977e-05,2.05845863715526e-09,-1.07844962472606e-05,2.69235798876715,-0.0371458856617987,-2.72950387442895,-101.379678550058,0.0181547794023993,3.46457821662778e-06,-0.0181513148241826,1.18671738694837,-0.248726942647879
200,15,3,14.5518534760646,-0.448146523935415,2.54300856418954e-05,2.63401294657428e-05,9.10043823847407e-07,6.88264178168647,7.02530829294723,0.142666511260757,2.07284522115285,0.0285341401155213,0.0295552659719811,0.0010211258564598,3.46032977065002,3.4954931391149
500,15,3,14.6983776800668,-0.301622319933225,7.98555596321626e-05,7.76588338912565e-05,-2.19672574090612e-06,13.8440160572273,13.7295062650058,-0.114509792221483,-0.827142873485063,0.0896029120638722,0.0871380489498007,-0.0024648631140715,6.89952974905903,6.84289542881048
1000,15,3,20.3229207472147,5.32292074721472,7.98555596321626e-05,7.98555596321626e-05,0,15.118933438481,15.8557017209906,0.736768282509614,4.87314985218717,0.0896029120638722,0.0896029120638722,0,8.17444713031276,8.91121541282238
2000,15,3,31.8556620315633,16.8556620315633,7.98555596321626e-05,7.98555596321626e-05,0,15.3849499731455,12.6352498003147,-2.74970017283087,-17.8726624241904,0.0896029120638722,0.0896029120638722,0,8.44046366497729,5.69076349214642
200,25,3,24.8156262872578,-0.184373712742158,2.06101114135193e-05,2.2254629703149e-05,1.64451828962964e-06,5.10795318573349,5.33504090409656,0.227087718363075,4.44576741614098,0.0231258287978786,0.0249710807549354,0.0018452519570568,2.28356015017868,2.30157967974613
500,25,3,24.5565501050404,-0.443449894959571,7.98555596321626e-05,7.98555596321626e-05,0,13.3719641123844,13.4674701616374,0.0955060492530411,0.714226036282798,0.0896029120638722,0.0896029120638722,0,6.42747780421613,6.52298385346917
1000,25,3,30.3229207472147,5.32292074721472,7.98555596321626e-05,7.98555596321626e-05,0,15.493847489997,13.4254130295283,-2.06843446046876,-13.3500375668739,0.0896029120638722,0.0896029120638722,0,8.54936118182882,6.48092672136006
2000,25,3,46.8732479182288,21.8732479182288,7.98555596321626e-05,2.13964245316556e-06,-7.77159171789971e-05,15.8692875596858,0.327095013929284,-15.5421925457566,-97.9388172739384,0.0896029120638722,0.00240081210954165,-0.0872020999543305,8.92480125151761,-0.0914135184296871
200,35,3,35.3817414634022,0.381741463402207,1.31267899450316e-05,1.34862376642741e-05,3.59447719242568e-07,2.93251681809405,2.94418643698248,0.0116696188884267,0.397938685855898,0.0147290759784728,0.0151323987092533,0.000403322730780531,1.10762808642076,1.07021345526418
500,35,3,34.5565501050404,-0.443449894959571,3.24611041502787e-05,7.98555596321626e-05,4.73944554818839e-05,6.31525357045508,9.16483722316574,2.84958365271066,45.1222365170258,0.0364233808400004,0.0896029120638722,0.0531795312238718,2.11074702884963,2.2203509149975
1000,35,3,45.2707396943646,10.2707396943646,7.98555596321626e-05,3.22024213111782e-06,-7.66353175010448e-05,9.60257126829867,0.528714601217519,-9.07385666708115,-94.494030958531,0.0896029120638722,0.00361331225813253,-0.0859895998057396,2.65808496013044,-0.0083241363820381
2000,35,3,57.011257114695,22.011257114695,7.98555596321626e-05,2.05845863715526e-09,-7.98535011735255e-05,9.73894788747707,9.17681394345671e-05,-9.73885611933764,-99.9990577201922,0.0896029120638722,2.30971881108519e-06,-0.0896006023450611,2.79446157930884,-0.211489288846646
200,40,3,40.6962183035444,0.696218303544406,8.79427821557865e-06,8.6153980582887e-06,-1.7888015728995e-07,1.78731531509292,1.66152383233525,-0.125791482757667,-7.03801291777815,0.0098677279483788,0.00966701326955802,-0.000200714678820779,0.550438394730618,0.44851291408721
500,40,3,44.4587206178494,4.45872061784938,9.76759075741629e-06,3.92727735138598e-06,-5.84031340603031e-06,1.97243994264299,0.665889188097706,-1.30655075454529,-66.2403313935409,0.0109598452473955,0.00440664981608802,-0.00655319543130744,0.604828815266243,0.0472103976414955
1000,40,3,50.4321734204521,10.4321734204521,9.84991493291787e-06,7.19842462852394e-07,-9.13007247006548e-06,1.98835514299586,0.0916527900169297,-1.89670235297893,-95.3905221439045,0.0110522181002335,0.000807708081890721,-0.0102445100183428,0.609620787041884,-0.184104513903102
2000,40,3,62.011257114695,22.011257114695,9.87804570301787e-06,2.05845863715526e-09,-9.87598724438071e-06,1.99377242199879,-0.0371458856617987,-2.03091830766059,-101.863095569582,0.0110837825765351,2.30971881108519e-06,-0.011081472857724,0.611236153390549,-0.248726942647879
